SECTOR_NAME,DATA YEAR,ENTRY_COHORT,GROUP,SUBGROUP,TOTAL_COHORT,ASSOC EARNED < 2 YEARS,ASSOC EARNED IN 2 YEARS,ASSOC EARNED IN 3 YEARS,ASSOC EARNED IN 4 YEARS,ASSOC EARNED IN 5 YEARS,ASSOC EARNED IN 6 YEARS,BACH EARNED IN 4 YEARS,BACH EARNED IN 5 YEARS,BACH EARNED IN 6 YEARS,PERCENT STILL ENROLLED,PERCENT TRANSFERRED OUT,IPEDS EXCLUSIONS,OTHER EXCLUSIONS
PROPRIETARY,2013-14,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),876,0.00%,0.34%,0.57%,0.11%,0.00%,0.11%,49.54%,54.22%,56.28%,0.80%,11.42%,0.00%,30.71%
PROPRIETARY,2014-15,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),791,0.00%,1.39%,2.02%,0.00%,0.00%,0.00%,55.37%,60.30%,62.20%,0.76%,9.99%,0.00%,25.03%
PROPRIETARY,2015-16,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),955,0.00%,0.73%,1.15%,0.10%,0.10%,0.00%,49.32%,56.86%,57.80%,0.63%,12.98%,0.00%,27.23%
PROPRIETARY,2016-17,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),886,0.00%,1.58%,1.69%,0.00%,0.11%,0.11%,48.31%,54.40%,56.43%,1.58%,14.11%,0.00%,25.96%
PROPRIETARY,2017-18,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),788,0.00%,0.38%,0.64%,0.25%,0.13%,0.13%,53.75%,59.72%,61.75%,0.38%,21.57%,0.13%,15.10%
PROPRIETARY,2018-19,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),875,0.00%,2.06%,2.74%,0.00%,0.11%,0.00%,49.37%,56.69%,58.74%,1.37%,18.40%,0.00%,18.63%
PROPRIETARY,2008-09,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),271,0.00%,0.37%,0.37%,0.00%,0.00%,0.00%,30.26%,34.69%,35.79%,0.37%,18.82%,0.00%,44.65%
PROPRIETARY,2009-10,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),232,0.00%,1.29%,1.72%,0.00%,0.00%,0.00%,32.76%,44.40%,45.26%,5.17%,18.97%,0.00%,28.88%
PROPRIETARY,2010-11,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),525,0.00%,0.76%,1.33%,0.19%,0.19%,0.00%,20.76%,24.38%,24.76%,0.95%,6.48%,0.00%,66.10%
PROPRIETARY,2011-12,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),310,0.00%,0.65%,1.29%,0.00%,0.00%,0.00%,30.32%,36.77%,38.71%,0.65%,5.48%,0.00%,53.87%
PROPRIETARY,2012-13,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),469,0.00%,0.64%,0.86%,0.00%,0.21%,0.43%,27.19%,33.62%,35.97%,1.71%,4.05%,0.43%,56.50%
PROPRIETARY,2013-14,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),417,0.00%,0.48%,0.48%,0.72%,0.48%,0.24%,22.30%,29.50%,31.18%,2.40%,2.40%,0.00%,62.11%
PROPRIETARY,2014-15,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),311,0.00%,7.07%,9.65%,0.00%,0.00%,0.00%,37.62%,45.02%,46.30%,0.96%,5.79%,0.00%,37.30%
PROPRIETARY,2015-16,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),390,0.00%,0.51%,0.51%,0.00%,0.00%,0.00%,35.13%,43.08%,44.62%,0.77%,11.79%,0.00%,42.31%
PROPRIETARY,2016-17,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),293,0.00%,2.39%,2.73%,0.00%,0.00%,0.00%,42.66%,48.81%,52.90%,0.34%,15.70%,0.00%,28.33%
PROPRIETARY,2017-18,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),395,0.00%,0.76%,1.78%,0.51%,0.00%,0.51%,37.06%,43.65%,46.19%,1.27%,25.32%,0.25%,24.30%
PROPRIETARY,2018-19,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),451,0.00%,2.66%,3.77%,1.11%,0.22%,0.22%,38.14%,44.79%,47.01%,1.11%,17.07%,0.00%,29.49%
PROPRIETARY,2008-09,First-Time Entrants,Grade Point Average,<70 (or <1.50),54,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,18.52%,22.22%,22.22%,0.00%,3.70%,0.00%,74.07%
PROPRIETARY,2009-10,First-Time Entrants,Grade Point Average,<70 (or <1.50),16,0.00%,6.25%,6.25%,0.00%,0.00%,0.00%,31.25%,37.50%,37.50%,0.00%,18.75%,0.00%,37.50%
PROPRIETARY,2010-11,First-Time Entrants,Grade Point Average,<70 (or <1.50),85,0.00%,0.00%,0.00%,0.00%,1.18%,0.00%,8.24%,9.41%,11.76%,1.18%,2.35%,0.00%,83.53%
PROPRIETARY,2011-12,First-Time Entrants,Grade Point Average,<70 (or <1.50),28,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,28.57%,35.71%,46.43%,7.14%,14.29%,0.00%,32.14%
PROPRIETARY,2012-13,First-Time Entrants,Grade Point Average,<70 (or <1.50),100,0.00%,3.00%,5.00%,0.00%,0.00%,0.00%,14.00%,20.00%,21.00%,1.00%,0.00%,0.00%,73.00%
PROPRIETARY,2013-14,First-Time Entrants,Grade Point Average,<70 (or <1.50),97,0.00%,0.00%,0.00%,1.03%,0.00%,1.03%,12.37%,25.77%,29.90%,2.06%,1.03%,0.00%,64.95%
PROPRIETARY,2014-15,First-Time Entrants,Grade Point Average,<70 (or <1.50),52,0.00%,5.77%,11.54%,0.00%,0.00%,0.00%,26.92%,34.62%,40.38%,0.00%,9.62%,0.00%,38.46%
PROPRIETARY,2015-16,First-Time Entrants,Grade Point Average,<70 (or <1.50),45,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37.78%,42.22%,46.67%,0.00%,8.89%,0.00%,44.44%
PROPRIETARY,2016-17,First-Time Entrants,Grade Point Average,<70 (or <1.50),28,0.00%,0.00%,0.00%,0.00%,0.00%,3.57%,32.14%,35.71%,39.29%,3.57%,10.71%,0.00%,42.86%
PROPRIETARY,2017-18,First-Time Entrants,Grade Point Average,<70 (or <1.50),56,0.00%,0.00%,1.79%,0.00%,0.00%,0.00%,25.00%,32.14%,33.93%,1.79%,17.86%,0.00%,44.64%
PROPRIETARY,2018-19,First-Time Entrants,Grade Point Average,<70 (or <1.50),72,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,21.13%,23.94%,26.76%,0.00%,15.28%,1.39%,56.94%
PROPRIETARY,2008-09,First-Time Entrants,Grade Point Average,GPA Unknown,858,0.00%,1.05%,1.40%,0.35%,0.00%,0.12%,38.62%,45.62%,48.66%,4.08%,1.40%,0.12%,43.94%
PROPRIETARY,2009-10,First-Time Entrants,Grade Point Average,GPA Unknown,956,0.00%,1.15%,1.57%,0.31%,0.00%,0.21%,38.70%,45.92%,47.80%,3.66%,0.52%,0.00%,45.92%
PROPRIETARY,2010-11,First-Time Entrants,Grade Point Average,GPA Unknown,828,0.00%,0.97%,1.09%,0.00%,0.00%,0.12%,36.84%,42.75%,48.19%,5.43%,0.12%,0.00%,45.05%
PROPRIETARY,2011-12,First-Time Entrants,Grade Point Average,GPA Unknown,1032,0.00%,0.39%,0.97%,0.00%,0.10%,0.00%,35.85%,40.60%,43.02%,2.13%,8.04%,0.00%,45.74%
PROPRIETARY,2012-13,First-Time Entrants,Grade Point Average,GPA Unknown,554,0.00%,0.36%,0.90%,0.00%,0.00%,0.00%,39.71%,44.77%,48.74%,0.90%,1.62%,0.00%,47.83%
PROPRIETARY,2013-14,First-Time Entrants,Grade Point Average,GPA Unknown,772,0.00%,0.00%,0.39%,0.13%,0.13%,0.13%,38.73%,43.39%,47.54%,1.04%,7.90%,0.00%,42.75%
PROPRIETARY,2014-15,First-Time Entrants,Grade Point Average,GPA Unknown,1249,0.00%,3.04%,4.56%,0.56%,0.32%,0.16%,24.50%,31.14%,34.35%,1.04%,3.52%,0.00%,55.48%
PROPRIETARY,2015-16,First-Time Entrants,Grade Point Average,GPA Unknown,1173,0.00%,1.19%,2.05%,0.60%,0.26%,0.17%,23.10%,28.90%,32.05%,2.64%,1.71%,0.00%,60.53%
PROPRIETARY,2016-17,First-Time Entrants,Grade Point Average,GPA Unknown,875,0.00%,0.69%,1.71%,0.11%,0.57%,0.34%,29.83%,35.09%,37.37%,1.71%,25.94%,0.00%,32.23%
PROPRIETARY,2017-18,First-Time Entrants,Grade Point Average,GPA Unknown,239,0.00%,0.42%,0.42%,0.00%,0.00%,0.00%,52.30%,60.25%,62.76%,0.42%,13.39%,0.00%,23.01%
PROPRIETARY,2018-19,First-Time Entrants,Grade Point Average,GPA Unknown,262,0.00%,2.29%,2.29%,0.00%,0.00%,0.00%,41.98%,48.47%,49.62%,1.53%,16.03%,0.00%,30.53%
